"Religious person, n., Wurumigi.","Replay, n., Edzǒmàbe.",,
"Relight, v., Wúna.","Reply, v., Dangbe.",,
"Relish, n., Santi.","Reply, n., Egbedan.",,
"Rely, v., Yakpe.","Report, n., Enyan",,
"Relying, n., Yiyakpe.","Report, v., Wunyan; Wu enyan.",,
"Remain, v., Ke.","Reprehend, v., Sanbabi.",,
"Remainder, n., Gbigi.","Reprehension, n., Ebasanbi.",,
"Remains, n., Cécě.","Represent, v., Wusan.",,
"Remember, v., Pa.","Representation, n., Esanwu.",,
"Remembrance, n., Pipa.","Representative, n., Sanwuci;",,
"Remind, v., Patukpa.",Esanwuci.,,
"Remnant, n., Túkùn.","Reprisal, n., Elopa.",,
"Remorse, n., Nyạgbàṇti.","Reprise, v., Palo.",,
"Remorse, v., Ti nyạgbàṇ.","Reproach, v., Bàlè.",,
"Remote, adj., Kiaria.","Reproach, n., Lèbà; Elèbà.",,
"Remove, v., Wa.","Reptile, n., Kòkòngì.",,
"Rend, v., Le.","Repulse, v., Tuka.",,
"Render (interpret, translate), v.,","Repulsion, n., Ekatu.",,
Gògàn.,"Reputation, n., Gwado.",,
"Rendezvous, v., Cegun.","Request, v., Sú súkù.",,
"Rendezvous, n., Cicegun.","Request, n., Súkù.",,
"Renumeration, n., Kantsun.","Requite, v., Goyega.",,
"Rent, v., Sofa.","Rescind, v., Kpǎn.",,
"Recur, v., Kpanjin.","Rescue, v., Gín.",,
"Repair, v., Yejin.","Rescue, n., Gigín.",,
"Repay (debt), v., Wo gbata.","Research, n., Bòkpìṇ.",,
"Repay (revenge), v., Jinga.","Research, v., Kpinbo.",,
"Repeat, v., Jezhin.","Resemble, v., Be.",,
"Repent, v., Yebi.","Reservation, have, v., Jin Kashkash.",,
,"Reserved person, n., Ezafuci.",,
"Repentance, n., Biye; Ebiye.",,,
,"Reservoir, n., Titira.",,
"Replace, v., Gogwa",,,
,"Reside, v., Nashe.",,
"Replacement, n., Gwago; Egwago.",,,
,"Residence, n., Èshě.",,
"Residue, n., Shaka.","Retort, v., Zheganpan.",,
"Resin, n., Cìṇbuṇnú.","Retort, n., Eganpanzhe.",,
"Resident, n., Egba.","Retreat, v., Jezhe.",,
"Resolve (conclude), v., Wagwa.","Retreat, n., Zheje.",,
"Resolvent, n., Ashiamu.","Retrieve, v., Shìṇ.",,
"Resort, n., Efaba.","Return, v., Zhíṇ.",,
"Respect, v., Ya cinwon.","Return, n., Ezhǐṇ.",,
"Respect, n., Cinwonya.","Returning, n., Zhínzhín.",,
"Respite, n., Kafa.","Returns, n., Ezhǐnzhí.",,
"Respond, v., Yé.","Reveal, v., Túlǎ.",,
"Responsibility, n., Èfècě.","Revelation, n., Èlǎtú.",,
"Responsible, adj., Cěfè.","Revenge, v., Jinga",,
"Responsibly, adv., Cěfè.","Revenge, n., Jinjinga.",,
"Rest, v., Fá.","Revenue, n., Wofito; Ewo fito.",,
"Rest, n., Èfá.","Revenue collector, n., Fitogoci.",,
"Rest (on), v., Kpetso.","Revenuer, n., Fitoci.",,
"Rest (remainder), pron., Na ke na.","Revere, v., Jiba.",,
"Restaurant, n., Nakandanba.","Reverence, n., Ebaji.",,
"Restore, v., Zhini.","Reverse, v., Zhebòdì.",,
"Restive, adj., Garagara.","Reverse, n., Bòdìzhe.",,
"Restrain, v., Kangwa.","Review, v., Jin tushi.",,
"Restrain, v., Dan kangi.","Review, n., Takara.",,
"Restraint, n., Kangi.","Revile, v., Gitoba.",,
"Result, n., Èṇyà.","Revilement, n., Tobagi.",,
"Resurge, v., Gònạre","Revise, v., Tushi.",,
"Resurgence, n., Nạregò.","Revolt, v., Sa kangara.",,
"Resurrect, v., Nạkiṇsun.","Revolt, n., Kangara.",,
"Resurrection, n., Ekiṇnạsun.","Revolution, n., Kangarako.",,
"Retainer, n., Bara.","Revolve, v., Danyi.",,
"Retaliate, v., Danlo.","Revolver, n., Eyidanci.",,
"Retarded, adj., Da.","Revolver (gun), n., Danyidanyigi.",,
"Retch, v., Yi kpwarwa.","Revolving fund, n., Dashi; Adashi.",,
"Reticent, adj., Sonyạgbàṇ.","Reward, n., Èrèta.",,
"Retina, n., Sayé; Esayé; Esa eyé.","Reward, v., Tarè.",,
"Retinal, n., Sayéci.","Rheumatic fever, n., Egun kansanagi",,
"Retire, v., Cinfa.","Rheumatism, n., Wulegi.",,
"Rhythm, n., Naje.","Rigorousness, n., Tantana.",,
"Rhythmic, adj., Najegi.","Rim, n., Kangba.",,
"Riata, n., Karifazuru.","Rind, v., Lia",,
"Rib, n., Bangi.","Ring, n., Ruka.",,
"Ribbon, n., Ekpa; Ekpagi; Èdě kpagi.","Ring (sound), v., Sáṇ.",,
"Rib cage, n., Kpada.","Ring (bell), v., Zhe.",,
"Rice, n., Zhìkaba.","Ring (give a bell), v., Cefin.",,
"Rice (a cultivar), n., Mamudugi.","Ringleader, n., Tswana.",,
"Rice (a cultivar), n., Edzògi.","Ringworm, n., Èká.",,
"Rice (a cultivar), n., Edzòkó.","Ringworm plant, n., Gungoroko.",,
"Rice (a cultivar), n., Zhiànto.","Rinse, v., Dzáṇ.",,
"Rich, adj., Dewo.","Rinse (mouth), v., Tsumi.",,
"Riches, n., Wode.","Riot, n., Ewunko.",,
"Rich person, n., Wodeci; Ewodeci.","Riot police, n.,Gbadzagi;",,
"Rick, v., Bandogo; Ban dogo.",Gbadzankawungi;,,
"Rick, n., Gbema.",Gbadzankawun.,,
"Rick (sprain), v., Bà.","Rip, v., Lè.",,
"Ride, v., Tu.","Ripe, v., adj., Kó.",,
"Ridge (farm), n., Ewo.","Ripeness, n., Èkó.",,
"Ridgepole, n., Kòka.","Rippen, v., Do.",,
"Ridicule, v., Lami.","Ripple, n.,Wogba; Ewogba.",,
"Ridicule, n., Emila.","Ripple, v., Dogba.",,
"Riddle (sieve), n., Cǐsàn.","Rise, v., Nạshè.",,
"Rife, adj., Berekete; Barikate.","Risk, take, v., Takpatsun;",,
"Rifle, n., Àkpárà.",Takpatsuncici.,,
"Right (not left), adj., n., Gwalò.","Risk, n., Kpatsunta.",,
"Right (not wrong), adj., v., Mábó.","Rival, n., Tsudo.",,
"Right (human rights, etc.), n., Ebó.","River, n., Èlà.",,
"Right away, adv., Vianyi.","Riverine, adj., Làgi.",,
"Righteous person, n., Eza gaskiya.","River Niger, n., Ndaduma; Edu.",,
"Righteousness, n., Gaskiyajin.","Riverside, n., Danpà.",,
"Rightful, n., Alali.","Rivet, n., Yeka.",,
"Right hand, n., Egwa gwalo.","Rivulet, n., Diyé.",,
"Right now, adv., Gbaniana.","Roach, n., Eyigi",,
"Rigid, adj., Tsaku.","Road, n., Ekpa.",,
"Rigorous, adj.,.","Roadblock, n., Ekpazun; Ekpazuntu.",,
"Acriflavine, n., Yaràntsàró.","Actinomycin, n., Kuruginạyèrè.",,
"Acrimonious, adj., Bibátsàri.","Actinomycosis, n., Kurutánnạyèrè.",,
"Acrimony, n., Bátsàri.","Actinopterygian, n.,",,
"Acrivastine, n., Mitsàróga.",Gwankạnnạyèrè.,,
"Acro-, prefix, -kpáká.","Actinouranium, n., Kófìṇginạyèrè.",,
"Acrobat, n., Kìtìtsàci.","Action, n., Jiṇjiṇgàn.",,
"Acrobatics, n., Kìtìtsà.","Action figure, n., Yétsa jiṇjiṇgàn.",,
"Acrocentric, adj., Tàcìṇkpáká.","Action game, n., Kìtǐdzǒ jiṇjiṇgàn.",,
"Acrocephaly, n., Etíkpáká.","Action group, n., Nàmi jiṇjiṇgàn.",,
"Acrodont, n., Nyíkànkpáká.","Action item, n., Nyạkàn jiṇjiṇgàn.",,
"Acrodynia, n., Etáṇkpáká.","Action man, n., Ndǎ jiṇjiṇgàn.",,
"Acrolect, n., Edǐkpáká.","Action movie, n., Kiánkiági",,
"Acrolein, n., Mitsàroó.",jiṇjiṇgàn.,,
"Acrolith, n., Tákùnkpáká.","Action officer, n., Zàtuṇbà jiṇjiṇgàn.",,
"Acrocyanosis, n., Dòfakákpáká.","Action-packed, adj., jiṇjiṇgàn",,
"Across, adv., Dankpan; Dankpan",èkpopaci.,,
dozhi o.,"Action painting, n., Karo jiṇjiṇgàn.",,
"Acrylic, n., adj., Mitsàrógi.","Action potential, n., Kpówǒgi",,
"Acrylic acid, n., Tsàrìgi mitsàrógi.",jiṇjiṇgàn.,,
"Acrylic resin, n., Cìṇbuṇnú","Action replay, n., Edzǒmàbe",,
mitsàrógi.,jiṇjiṇgàn.,,
"Act, v., Jiṇgàn.","Action spectrum, n., Bósàṇ",,
"Act, n., Egànjiṇ.",jiṇjiṇgàn.,,
"Actaeon, n., Akitényiṇ.","Action stations, n., Kiṇnigíbàzhì",,
"Actin, n., Jiṇgiṇ.",jiṇjiṇgàn.,,
"Actin-,prefix, - Jiṇgiṇ.","Action to quiet title, n., jiṇjiṇgàn nạ",,
"Actinal, adj., Nạyèrènạ.",a ga koti tici na.,,
"Acting (temporary), adj., Gòsuṇgwa.","Actionable, adj., Jiṇjiṇgànwǒ.",,
"Actinian, n., Shinạyèrè.","Actioner, n., Jiṇjiṇgànci.",,
"Actinic, adj., Nạyèrèkàn.","Activate, v., Nạjiṇgàn.",,
"Actinide, n., Lesónạyèrè.","Active, adj., Bá.",,
"Actino-,prefix, -nạyèrèmi.","Activeness, n., Bibá.",,
"Actinolite, n., Tákùnnạyèrè.","Activity, n., Bibákàn.",,
"Actinometre, n., Dǎmuginạyèrè.","Act of contrition, n., Egànjiṇ nyá",,
"Actinomorphic, n., Miyénạyèrè.",nînzùṇ.,,
"Actinomycete, n., Kurunạyèrè.","Act of faith, n., Egànjiṇ nyá yiyakpe.",,
"Roadside, n., Ekpamisun.","Rot (fruit), v., Bo.",,
"Roar, v., Kpinye.","Rot (wood), v., Giko.",,
"Roast, v., Po.","Rot, n., Èkó; Kódo.",,
"Rob, v., Dágará.","Rotate, v., Zhina.",,
"Robbery, n., Garádá.","Rotten, adj., Vo.",,
"Robber, n., Garádáci.","Rotund, adj., Gbianyi.",,
"Robust, adj., Pimpinyi.","Rough (surface), n., Kari.",,
"Roc, n., Luko.","Rough, adj., Gbórogbòro.",,
"Rock, n., Tákùṇkó.","Rough-and-tumble, n.,",,
"Rock (dance), v., Tsaṇ nyà.",Dzombodzombo.,,
"Rock and roll, n., Tsaṇyà pinyà.","Round (circular), adj., Kala.",,
"Rock salt, n., Esankpaku.","Round (sphere), adj., Rubu.",,
"Rod, n., Kwǎkwǎgúṇ.","Round (fat), adj., Dannyi.",,
"Rodent, n., Kugbere.","Routine, n., Ekagi.",,
"Rodomontade, v., Shemi.","Row (line), n., Elo.",,
"Rodomontade, n., Emishe.","Row (quarrel), n., Kotoma.",,
"Roll, v., Piṇ.","Row (quarrel), v., Ma koto.",,
"Roll, n., Èpiṇ.","Rowboat, n., Eya parongi.",,
"Roly-poly, adj., Bankoyi.","Royalty, n., Lǒwàṇ.",,
"Roof, n., Patanti.","Rub (apply), v., Tan.",,
"Roof, v., Zun; Zunba.","Rub (softly), v., Zun.",,
"Roofing, n., Ebazun.","Rub (actively), v., Gbo.",,
"Rooftop, n., Katangbeti.","Rubber, n., Ètegi.",,
"Room, n., Kata.","Rubber tree, n., Cigbàṇ ete.",,
"Rooster, n., Bishebako.","Rubbish, n., Gbǎtì.",,
"Root, n., Gbèrè.","Rubbish(filth), n., Enya.",,
"Root (origin), n., Asali.","Rubbish, v., Jin enya.",,
"Rope, n., Egban.","Rubicund, adj., Bébé.",,
"Rope maker, n., Egbanpinci.","Ruby, n., Tangangi; Tangantangangi.",,
"Rosary beads, n., Tasabi.","Ruffled, adj., Wulawula.",,
"Rose, n., Kodzûn; Korodzûndzûn.","Rug, n., Pocè.",,
"Rose imperial, n., Gombara bagi.","Rugged, adj., Dzaga.",,
"Roselle, n., Emagi.","Ruggedness, n., Dzagadzaga.",,
"Rosewood, n., Zanci.","Ruin, v., Nyinye.",,
"Rot, v., Kó.","Ruin, n., Yenyi.",,
"Rot (cloth), v., Mu.","Ruin (building), n., Gusa.",,
"Rule, v., Be.",,,
"Rule, n., Bibe.",,,
"Rule (for measurement), n., Èmàṇgi.",,,
"Ruler, n., Gbata.",,,
"Ruler (for measurement), n., Èmàṇ.",,,
"Rumble, v., Wuja.",,,
"Rumble, n., Jawu.",,,
"Ruminant, animal, n., Ebitaci.",,,
"Ruminate, v., Tabi.",,,
"Rummage, v., Gbegbe.",,,
"Rumour, n., Tangota.",,,
"Rump, n., Dunduko.",,,
"Rumple, v., adj., Munumunu.",,,
"Run, v., Bici.",,,
"Runner, n., Ecibici.",,,
"Runner (courier), n., Ezàṇgi.",,,
"Runner (plant), n., Erí.",,,
"Running, n., Ecibi.",,,
"Runny (watery), adj., Woro.",,,
"Rupture, v., Gú.",,,
"Rupture (wound), n., Èpógi.",,,
"Rush, v., Sanin",,,
"Rush, n., Ninsan.",,,
"Rust, v., Kpe kazo; Kpe Kadzo.",,,
"Rust, n., Kazo; Kadzo.",,,
"Rustic, n., Gberi.",,,
"Rutabaga, n., Baje.",,,
"Rye, n., Kakpa.",,,
S,,"Salad, n., Cianciangi.",
,,"Sal ammoniac, n., Shinnada.",
"Saber, n., Shinpagi; Ebi shinpa.",,,
,,"Salamander, n., Katangbinni.",
"Sable, n., Tili.",,,
,,"Salary, n., Ewotswa; Ewo etswa.",
"Sabotage, v., Bagurabiye.",,,
,,"Sale, n., Nyạkún.",
"Sac, n., Tambutu.",,,
,,"Saleable, n., Kunkunci.",
"Sack (in war), v., Gi evun.",,,
,,"Sales, n., Nyạkúnzhi.",
"Sack, n., Gura.",,,
,,"Salesman, n., Zànyakunci.",
"Sacrifice, n., Bala; Ebala.",,,
,,"Saliva, n., Micinni.",
"Sacrifice, v, Laba.",,,
,,"Salt, n., Esaṇ.",
"Sacrum, n., Kopin.",,,
,,"Salts, n., Cigbesan.",
"Sad, v., Nyi nyạgbàn.",,,
,,"Salty, adj., Yarayaranyi.",
"Sadden, v., Nyi nyạgbàn",,,
,,"Salver, n., Bangashire; Tasa",
"Saddle, n., Esa doko.",,,
,,bangashire.,
"Saddle, v., Pa sa; Pa sadoko.",,,
,,"Same, adj., Dozhin.",
"Saddle bag, n., Zabira.",,,
,,"Sample, n., Màmakici.",
"Saddle blanket, n., Sapa; Esapa.",,,
,,"Sampling, n., Màmakicigi.",
"Saddlecloth, n., Zabuka.",,,
,,"Sanctuary, n., Zhìbà.",
"Saddle girth, n., Esadin.",,,
,,"Sanctum, n., Dzǎmàṇta.",
"Saddleless, n., Barije.",,,
,,"Sand, n., Jìkàṇà.",
"Sadness, n., Nyạgbànnyi.",,,
,,"Sandal, n., Bandìṇ.",
"Safe, adj., Sǎṇbo.",,,
,,"Sandbank, n., Gunji.",
"Safe, n., Bogi.",,,
,,"Sand divination, n., Yisabi.",
"Safeguard, v., Gu.",,,
,,"Sandfly, n., Bǐngi.",
"Safety, n., Ebwagi.",,,
,,"Sandle, n., Edagban; Eda egban.",
"Saffron, n., Turi.",,,
,,"Sandpaper tree, n., Kawusa.",
"Sag, v., Laja.",,,
,,"Sandstone, n., Takunjikana.",
"Sagacity, n., Kóntágbạṇ.",,,
,,"Sap, n., Bunú.",
"Sagacious, adj., Lùkóntágbạṇ.",,,
,,"Sapling, n., Ebaba.",
"Sage, n., Zagbangbanci.",,,
,,"Sapphire, n., Taliki.",
"Saggy, adj., Jala.",,,
,,"Sash, n., Èdzǎ.",
"Sail, v., Pǐ.",,,
,,"Sash, v., Gbadza.",
"Sail, n., Pipigi.",,,
,,"Sasswood, n., Lakpa.",
"Sailor, n., Piza.",,,
,,"Satan, n., Gùzhèzà.",
"Saint, n., Wali.",,,
,,"Satchel, n., Ekpán.",
"Sake, for the, prep., Tobo… bo.",,,
,,"Satiate, vt., Funîn.",
"Sake, n., Eboto.",,,
,142,,
"Satiated, adj., Funîn.","Scaldingly, adv., Dzamdzwamnyi.",,
"Satiation, n., Nînfu.","Scale (for weighing), n., Tsunwangi.",,
"Satisfactory, adj., Kunye.","Scale (pot), n., Èbǎ.",,
"Satisfy, v., Kunye.","Scale (fish), n., Gulu.",,
"Satisfy (satiate), v., Funin.","Scale (iron), n., Fiafia; Nyankpa",,
"Satin, n., Antele.",fiafia.,,
"Saturate, v., Tsori.","Scallion, n., Lowogi.",,
"Saturated, adj., Jin tsoritsori.","Scam, n., Shianci.",,
"Saturday, n., Fontwa; Efo twabàci.","Scamp, n., Èkpa.",,
"Sauce, n., Eni.","Scan, v., Fu.",,
"Sauceless, n., Jètsáṇ.","Scanty, adj., Katakpoti.",,
"Sauce, make, Luni; Lu eni.","Scar, n., Ritin; Erie tin.",,
"Saucepan, n., Dukunnilu.","Scarab, n., Gbangunnu.",,
"Saucepot, n., Dukunni.","Scarce, adj., Fialia.",,
"Saucer, n., Nifigi.","Scare, n., Waniko, Wanikosa.",,
"Sauciness, n., Ragbanzhi.","Scarecrow, n., Ezhín.",,
"Saucy, adj., Zhiragban.","Scared, v., adj., Sawaniko",,
"Sausage tree, n., Beci.","Scarf, n.,Dzùmà.",,
"Sauté, v., Cin.","Scarify, v., Katsa.",,
"Savant, n., Zalilici; Eza lilici.","Scarification, n., Etsa.",,
"Save (rescue), v., Bò; Bòya.","Scarification mark, n., Etsaye.",,
"Save (money), v., Sowo.","Scarlet, n., Bondo.",,
"Save (except), conj., Afede.","Scatter, v., Gaya.",,
"Savior, n., Zagin.","Scenery, n., Bayě.",,
"Savior (witchdoctor), n., Bǒci.","Scheme (plot), v., Kpìn.",,
"Saviour, n., Zagin.","Scheme (plot), n., Kpìgi.",,
"Savour, n., Marimari.","Schistosomiasis, n., Vidìṇnìkáṇ.",,
"Savor, n., Marimari.","Schizophrenia, n., Zanazana.",,
"Say, v., Gan.","Scholar (Islamic), n., Mâṇ.",,
"Saying, n., Egangan.","School, n., Makanta.",,
"Saying (proverb), n., Gancin.","Schoolbag, n.,Ganfaka",,
"Saxophone, n., Pampami.","Schoolteacher, n., Nda makanta.",,
"Scabbard, n., Etswa.","Science, n., Kpega; Kpikpega.",,
"Scabies, n., Ekògi.","Scientific, adj., Kpegagi.",,
"Scald, v., Po.","Scientist, n., Kpegaci.",,
"Scalding, adj., adv., Dzwam.","Scimitar, n., Tamuga.",,
"Scissors, n., Makashi; Sizosi.","Scripture, n.,Litafi",,
"Scoff, v., Kpègè.","Scrotum, n., Tsugbadun.",,
"Scoff, n., Ègè.","Scrubland, n., Pǔlú.",,
"Scold, v., Nawun.","Scruffy, adj., Kpalà.",,
"Scolding, n., Ewunna.","Scum, n., Kodo.",,
"Scoop, n., Kpantoro.","Scurvy, n., Gbesan.",,
"Scope, n., Làgǎṇ.","Scythe, n., Goke; Ego ke.",,
"Scorch, v., Vunna.","Sea, n., Èlà.",,
"Scorching, adj., Sudanyi.","Seal, v., Tè.",,
"Scorchingly, adv.,Sudasudanyi","Seal (stamp), n., Tèguṇ; Ètè eguṇ.",,
"Score (twenty), n., Eshi.","Seal (ocean mammal), n., Shìdùsạn;",,
"Score (notch), n., Ègwà.",Eshì edùsạn.,,
"Scorn, v., Lafi.","Seaman, n., Ndǎdù; Ndǎ edù.",,
"Scorn, n., Efila.","Search, v., Waza.",,
"Scorpion, n., Kínkèrè.","Searing, adj., Gaganyi.",,
"Scorpion (sand scorpion), n., Napísí.","Seasoning, n., Ninyạ.",,
"Scoundrel, n., Zebi.","Seat, n., Cetsùṇ.",,
"Scour (search), v., Kpinba za.","Seat (in a canoe), n., Èko.",,
"Scout, v., Màtswá.","Second, adj., Bàci.",,
"Scout, n., Tswàmà.","Secondary, adj., Bàcikun.",,
"Scouting, n., Tsutswàmà.","Second nature, n., Gborogbozhin.",,
"Scowl, v.,Beyeba.","Seconds (food), n., Yegi katsan.",,
"Scowl, n., Yebe; Eyebe.","Secours, n., Sanban.",,
"Scrabble, v., Gigwa.","Secret, n., Efiá.",,
"Scraggy, adj., Kazhianyi.","Secret, adj., Fiá.",,
"Scramble, v., Gigwako.","Secretly, adv., Fiányi.",,
"Scramble (for), v., Díṇ.","Secretary, n., Egwakóba.",,
"Scrap, n., Kùtùgi.","Secretary, n., Egitunba.",,
"Scrape, v., Wa.","Sect, n., Wurùmi.",,
"Scratch, v., Wa; Wa vundunnu.","Section, n., Swagi; Eswagi.",,
"Scratch (itching), v., Le.","Sedge, n., Ceyi.",,
"Scream, v., Tiwu.","Sedge (for perfume), n., Efákó.",,
"Screech, v., Sawu.","Sediment, n., Gbwàdwà.",,
"Screw, n., Kàṇtsa.","See, v., Leye.",,
"Screw, v., Pa kàṇtsa.","Seed, n., Edzò.",,
"Script, n., Rubutu.","Seedling, n., Gbegbe.",,
"Seeing, n., Yele.","Sepulcher, n., Ruwo.",,
"Seek, v., Tìṇ.","Serf, n., Fenú.",,
"Seem, adv., adj., Ke.","Serious, adj., Luye; Lu eye.",,
"Seer, n., Ebaboci.","Seriousness, n., Yelu; Eyelu.",,
"See you later! Interj., Wun a zhe","Serpent, n., Duwa.",,
kandoci!,"Serpentwood, n., Lialiagi.",,
"Segment, n., Bisa.","Serum, n., Ègbàṇ.",,
"Seism, n., Kishe; Kinshekpe.","Serval, n., Èmàṇgi.",,
"Seize, v., Bò; Bòlò.","Servant, n., Zàwun.",,
"Seizure, n., Bibò.","Serval, n., Emagi.",,
"Select, v., Tsà.","Serve (work for), v., Wun.",,
"Selection, n., Tsitsà.","Serve (food), v., Fi.",,
"Self, n., Eyê.","Service, n., Wunwun.",,
"Self-effacing, adj.,Soye.","Service (religious), n., Ibada",,
"Self-important, adj., Tu kunti.","Sesame, n., Eso.",,
"Self-importance, n., Tinkun.","Set, n., Eda.",,
"Self-important, adj., Kunti.","Set aside, v., Wa ka.",,
"Selfish, adj., Wòye.","Set down, v., La shishi.",,
"Selfishness, n., Yèwo.","Set free, v., Jin ceto.",,
"Sell, v., Kun.","Set on fire, v., Dan na.",,
"Seller, n., Nyakunci.","Settle (camp), v., Wando",,
"Selvage, n., Tukpati.","Settle (sediment), v., Shi.",,
"Semen, n., Yence.","Settle (conclude), v.,Ekpankpe",,
"Semisolid, adj., Dàbò.","Settlement (camp), n., Edo; Edowan.",,
"Send, v., Tun; Tuntun.","Settlings, n., Tiatia.",,
"Senescence, n.,Datidzo","Setup, n., Gbúlú.",,
"Senile, adj., Jin nusako; Nusako.","Seven, n., Gutwaba.",,
"Senior, n., Nugùṇci.","Seventh, adj., Twabaci.",,
"Senna, n., Filasiko.","Seventy, n., Adwani.",,
"Senna (tea), n., Gabaruwan kasa.","Sever, v., Te; Dzá.",,
"Sense, n., Egbáṇ; Gbáṇro.","Severe, adj., Tsanan.",,
"Senseless, adj., Ṇámù.","Severity, n., Natsan; Enatsan.",,
"Sensible, adj., v., Gbáṇ.","Sew, v., Kin.",,
"Separate, adj., Kanyi.","Sew (stitch), v., Gun.",,
"Separate, v., Gan.","Sex, v., Ciṇ.",,
"Separately, adv., Kakanyi.","Sex, n., Ecin.",,
"Sex (gender), n., Ciṇkuṇ.","Shea, n., Eko kpara.",,
"Shabby, adj., Swakun.","Shea butter, n., Míkòte; Mǔkòte.",,
"Shackle, n., Kurù.","Shea fruit, n., Kòmbó.",,
"Shackle, v., Dan kurù.","Shea kernel, n., Kporo.",,
"Shade, n., Wùrù.","Shea nut, n., Ekò.",,
"Shades (ancestors), n., Koyì.","Shea tree, n., Kòci.",,
"Shadow, n., Fìfíṇgi.","Shea tree (hard one), n., Kéré.",,
"Shaft, n., Mícìṇ.","Sheaf, n., Yipa; Eyipa; Epa.",,
"Shaggy, adj., Furagi.","Shear, v., Mu; Muya.",,
"Shake, v., Du.","Shears, n., Alumakashi.",,
"Shake (tremble), v., Kùn.","Sheath, n., Efa.",,
"Shake (body parts), v., She.","Sheave, n., Yìga.",,
"Shake down, v., Kundan.","Shed, n., Rufa.",,
"Shake hands, v., Yagwa.","Shed (skin), v., Wafa.",,
"Shake head, v., Pan ti.","Sheep, n., Ěkin; Kingbagba.",,
"Shake off, v., Kunya; Kun ya.","Sheep (general term for sheep and),",,
"Shake out, v., Miya.","n., Nangi.",,
"Shake up, v., She; Shekpe.","Sheer, adj., adv., Tsaba.",,
"Shall, aux., Gà; ’à.","Sheet, n., Fere; Feregi",,
"Shallow, adj., Piaria.","Sheikh, n., Shéwù.",,
"Sham, n., Kulelegi.","Shelf, n., Kpiakpia.",,
"Shame, n., Gbinkó.","Shell, v., Yě.",,
"Shanty, n., Tokpe.","Shellfish, n., Kange.",,
"Shape, n., Nayì.","Shelter, n., Efûn.",,
"Share, v., Gáṇ tònto.","Shepherd, n., Nạkàṇci; Enạkàṇci.",,
"Share, n., Tònto.","Sheriff, n., Olokpa",,
"Shares, n., Tòntozhì.","Sherd, n., Vonkpara.",,
"Sharp, adj., Gi.","Shield, n., Wògiri.",,
"Sharp (quick-witted), adj., Gbódzú.","Shield (face shield), n., Kpátá.",,
"Sharp (keen), adj., Nu.","Shield(hand shield), n., Kùkélè.",,
"Sharpen, v., Lè.","Shiftiness, n., Ekugi.",,
"Shatter, v., Sa; Saya.","Shifty, n., De ekugi.",,
"Shave, v., Jin giaria.","Shilling, n., Sule.",,
"Shavings, n., Cikara.","Shilling (silver), n., Liyan.",,
"Shawl, n., Fangi.","Shin, n., Rogbó.",,
"She, pron., U; Wun.","Shine, v., Banna.",,
"Shingles, n., Enayeshi.","Shoulder, n., Ekpá.",,
"Shingle wood, n., Eji.","Should in case, conj., Abeke.",,
"Shining, n., Enaban.","Shout, v., Kpogun.",,
"Ship, n., Mạnda.","Shove, v., Kunlo.",,
"Shirr, v., Tuṇba.","Shovel, n., Katampa.",,
"Shirt, n., Èwò.","Shovelful, n., Ebo.",,
"Shiver, v., Kun.","Show, v., Wú; Lawú.",,
"Shiver, n., Kunkun.","Show, n., Èwú.",,
"Shoal, n., Yara.","Showcase, v., Wúgwa.",,
"Shock, v., Do; Li do.","Showing, n., Wúwú.",,
"Shock, n., Doli.","Shower, v., Shedù.",,
"Shocked, adj., Lido.","Shower, n., Dùshe; Èdùshe.",,
"Shockheaded, n., Gizo.","Show off, v., Loye.",,
"Shoddy, adj., Twatwan.","Showing off, n., Eyelo; Yelo.",,
"Shoe, n., Èdà.","Shred, n., Sankoro.",,
"Shoe (cover shoe), n., Wufi.","Shrew, n., Gàdànjì.",,
"Shoe lace, n., Dàdìṇ.","Shrewd, adj., Gbodzu.",,
"Shoe last, n., Cigban kubuta.","Shriek, v., Kowu.",,
"Shoemaker, n., Èdàkinci.","Shrimp, n., Katsagi.",,
"Shoe, put on, Dạn èdà.","Shrine, n., Gunnuba.",,
"Shoot, v., Ce.","Shrink, v., Gbǎ.",,
"Shoot (gun),v., Ke nạtso.","Shrink (cloth), v., Fù; Fùba.",,
"Shooting star, n., Tswangi ceperegi.","Shrink (decrease), v., Yìkú.",,
"Shop, n., Edagi.","Shriveled, adj., Gegere.",,
"Shore, n., Kákpạn.","Shroud, n., Gántárìgǐ.",,
"Short, adj., adv., Gba.","Shrub, n., Enu.",,
"Short (person), adj., Kukurugi; Eza","Shuck, n., Kparagi",,
kukurugi.,"Shudder, v., Kpakakpaka.",,
"Short (thing), adj., Kolu.","Shun, v., Dakia.",,
"Shorten, v., Koke.","Shush, v., Fa.",,
"Shortsighted, adj., Jin mishi.","Shut, v., Tsu; Kpe.",,
"Shortsightedness, n., Mishi.","Shutter, n., Shegi; Eshegi.",,
"Shotgun, n., Nạtsoke; Nạtsokùṇ keci.","Shuttle, n., Yikaci.",,
"Should, aux., Gà; ’à..","Shuttlecock, n., Koshiya.",,
"Should, imp., Gá.","Shy, adj., v., Sunzùṇyě.",,
"Should (in case), v., Abeke.","Shyness, n., Zùṇyěsuṇ.",,
"Siam weed, n., Ekpe gbakun.","Silo, n., Yisan.",,
"Sibling, n., Yegi.","Silt, n., Nyakan.",,
